Title,Content,SKU,"Product Type",parent_id,"Regular Price",Permalink,Types,Periods,ajc_p_status,ajc_p_ringsize,ajc_p_resizeable
"Ruby Eternity Ring","Always popular and wearable especially if stacked with a sapphire diamond and emerald eternity ring. I have the diamond and emerald rings that came with this one, so they are the same size although they have been altered to make them larger with a plain section of white gold. This can be taken out.",585C,,0,675,http://www.antiquejewellerycompany.com/shop/ruby-eternity-ring/,"Rings>Eternity &amp; Swivel Rings","Art Deco (1920-1935)",sold,"UK L ½, US 5 ¾, French 52 ¼, Japanese 11 ½","Art Deco (1920 - 1935)"
"Sapphire 18ct White Gold Eternity Ring","This came with the ruby, diamond and emerald eternity rings so it is the same size. It has been made larger at some point with an addition of a section of white gold. This can be cut out.",587C,,0,675,http://www.antiquejewellerycompany.com/shop/sapphire-18ct-white-gold-eternity-ring/,"Rings>Eternity &amp; Swivel Rings","Art Deco (1920-1935)",sold,,
"Emerald 18ct White Gold Eternity Ring","Emerald eternity rings are the hardest to find. This came together with the sapphire, ruby and diamond ones that are listed here on the site. It has been made larger with a section of plain 18ct white gold as have the others. This can be altered if wanted.",586C,,0,675,http://www.antiquejewellerycompany.com/shop/emerald-18ct-white-gold-eternity-ring/,"Rings>Eternity &amp; Swivel Rings","Art Deco (1920-1935)",sold,"UK M, US 6, French 52 ¾, Japanese 12","Art Deco (1920 - 1935)"
"Amethyst Silver Coily Ring","A well designed silver and amethyst ring which was made in the 1960s. It is highlighted with gold and looks great on the finger. It could be by a German designer.",643A,simple,0,375,http://www.antiquejewellerycompany.com/shop/amethyst-silver-coily-ring/,Rings,"Modern (1960s onwards)",available,"UK P, US 7 ½, French 56 ½, Japanese 15",
"French Diamond Eternity Ring","A good platinum and diamond eternity ring of curved design which was made around 1925 in France. The diamonds are well matched and a good colour.",692C,simple,0,1500,http://www.antiquejewellerycompany.com/shop/french-diamond-eternity-ring/,"Rings>Eternity &amp; Swivel Rings","Art Deco (1920-1935)",sold,"UK M, US 6, French 52 ¾, Japanese 12",
"Diamond Open Cluster Ring","A well proportioned Art Deco daisy diamond cluster ring. The stones are evenly matched and a good colour. It is an 18ct gold shank with a platinum top.",38C,,0,1500,http://www.antiquejewellerycompany.com/shop/diamond-open-cluster-ring/,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,"UK Q, US 8, French 57 ¾, Japanese 16","Art Deco (1920 - 1935)"
"Georgian Cut Steel Bracelet","A very good quality cut steel Georgian bracelet. The pieces of steel are all separately riveted. It was made circa 1780-1800.",JO94,,0,675,http://www.antiquejewellerycompany.com/shop/georgian-cut-steel-bracelet/,"Bracelets &amp; Bangles","Georgian (1714-1830)",available,,"Georgian (1714 - 1830)"
"Victorian Vauxhall Glass Bow Brooch","A very stylish black glass brooch made circa 1890-1900.",J524L,simple,0,650,http://www.antiquejewellerycompany.com/shop/victorian-vauxhall-glass-bow-brooch/,Brooches,"Victorian (1839-1901)",sold,,
"Regency Cut Steel Quizzer","A stunning example of a Georgian quizzing glass which has been riveted with steel beads. It is in very good condition and was made circa 1810.",430L/J,simple,0,750,http://www.antiquejewellerycompany.com/shop/regency-cut-steel-quizzer/,Curiosities,"Georgian (1714-1830)",available,,
"15ct Gold Decorated Chain","A pretty Edwardian 15ct gold chain which is fine worn on its own or with a pendant.",263C,simple,0,375,http://www.antiquejewellerycompany.com/shop/15ct-gold-decorated-chain/,Chains,"Edwardian (1901-1914)",sold,,
"14ct Gold Chain","A useful chain for everyday wear. It has a box clasp with a snap so it is very secure.",317C,simple,0,375,http://www.antiquejewellerycompany.com/shop/antique-14ct-gold-chain/,Chains,"Mid-Century (1950s)",sold,,
"Victorian Coral Necklace","A graded Neapolitan coral necklace which was made in the Victorian period. Coral was traditionally given as Christening presents. It was believed to prevent ill fortune and offer protection from skin disease when worn as a necklace. It also symbolizes life and blood force energy.",518C,simple,0,450,http://www.antiquejewellerycompany.com/shop/victorian-coral-necklace/,Necklaces,"Victorian (1839-1901)",sold,,
"Victorian 15ct Gold & Coral Necklace","A Victorian snake chain necklace with 5 coral pear shape drops. It was made circa 1870. It is all original, and has a nicely engraved box clasp.",418C,,0,975,http://www.antiquejewellerycompany.com/shop/victorian-15ct-gold-coral-necklace/,Necklaces,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"15ct Gold & Opal Beads Long Chain","An Edwardian long guard set with barrel shape opals split with rock crystal sections. It is 15ct gold and beautifully delicate.",292C,simple,0,975,http://www.antiquejewellerycompany.com/shop/15ct-gold-opal-beads-long-chain/,Chains,"Edwardian (1901-1914)",sold,,
"9ct Gold Edwardian Chain","A very wearable and useful every day 9ct gold chain. It has a box clasp which is typical of the Edwardian period.",594C,simple,0,250,http://www.antiquejewellerycompany.com/shop/9ct-gold-edwardian-chain/,Chains,"Edwardian (1901-1914)",sold,,
"Victorian 9ct Gold Chain",,,simple,0,,http://www.antiquejewellerycompany.com/shop/victorian-9ct-gold-chain-2/,Chains,"Victorian (1839-1901)",sold,,
"Fine 9ct Gold Victorian Guard Chain","This is a sinuous and rather beautiful long guard chain. It can be worn round the neck several times to great effect. It was made at the end of the 19th century.",618C,simple,0,825,http://www.antiquejewellerycompany.com/shop/fine-9ct-gold-victorian-guard-chain/,Chains,"Victorian (1839-1901)",sold,,
"Victorian Pinchbeck & Coloured Paste Guard Chain","An original Victorian Pinchbeck chain set with different coloured pastes.",991A,simple,0,350,http://www.antiquejewellerycompany.com/shop/victorian-pinchbeck-coloured-paste-guard-chain/,Chains,"Victorian (1839-1901)",available,,
"Silver Niello Locket on Chain",,O1,simple,0,675,http://www.antiquejewellerycompany.com/shop/silver-niello-locket-on-chain/,"Chains|Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
"Moonstone Retro Gold Ring","This large moonstone ring is designed so cleverly. The gold mount undulates around the oval moonstone in a subtle way which shows the stone off. It was probably made in Germany around the 1940""s.",779C,,0,1250,http://www.antiquejewellerycompany.com/shop/moonstone-retro-gold-ring/,"Rings>Dress Rings","Retro (1940s)",sold,,"Retro (1940s)"
"18ct Gold & Natural Pearl French Bracelet","A really pretty bracelet which is composed of flower heads with a central natural pearl in each one. It was made circa 1900 in the Art Nouveau style. It is in excellent condition with all the original pearls which are evenly matched.",781C,simple,0,1500,http://www.antiquejewellerycompany.com/shop/18ct-gold-natural-pearl-french-bracelet/,"Bracelets &amp; Bangles","Art Nouveau (1890-1915)",sold,,"Art Nouveau (1890 -1915)"
"Edwardian Diamond Drop Flower Earrings","These are a really pretty pair of diamond drop earrings. They were made circa 1910 in the Edwardian period. The diamonds are lively white stones. The top is platinum and the back is 15ct gold.",799C,,0,1400,http://www.antiquejewellerycompany.com/shop/edwardian-diamond-drop-flower-earrings/,Earrings,"Edwardian (1901-1914)",sold,,
"Art Nouveau Silver & Moonstone Bracelet","An unusual moonstone and silver bracelet which is in the style of Gaskin or Bernard Instone. Both were well known Arts and Crafts makers. There are no marks so I can only attribute it. The blue white oval moonstones are surrounded by leaves and flowers in silver which are well executed.",794C,simple,0,975,http://www.antiquejewellerycompany.com/shop/art-nouveau-silver-moonstone-bracelet/,"Bracelets &amp; Bangles","Art Nouveau (1890-1915)",sold,,
"Art Nouveau Silver & Enamel Bracelet","A typical English silver Art Nouveau bracelet with blue and green enamel surrounded by overlapping hearts, which is the unusual thing in the design. Normally these bracelets are plainer. It is in good condition.",795C,,0,450,http://www.antiquejewellerycompany.com/shop/art-nouveau-silver-enamel-bracelet/,"Bracelets &amp; Bangles","Art Nouveau (1890-1915)",sold,,"Art Nouveau (1890 -1915)"
"Cartier Stirrup 18ct Gold Cufflinks","These cufflinks are classic. They will never look dated. They are by Cartier and have 4 cabochon sapphires set in each end of the central section. They are fully marked, and were made in the 1930s in 18ct gold.",791C,,0,1875,http://www.antiquejewellerycompany.com/shop/cartier-stirrup-18ct-gold-cufflinks/,"Men's Jewellery>Cufflinks","Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Sapphire & Diamond Edwardian Twist Ring","A lovely Edwardian sapphire and diamond ring. It is a great design which has real movement. It is in an Art Nouveau style popular at the time.",787C,,0,1500,http://www.antiquejewellerycompany.com/shop/sapphire-diamond-edwardian-twist-ring/,Rings,"Edwardian (1901-1914)",sold,"UK P, US 7 ½, French 56 ½, Japanese 15","Edwardian (1901 - 1914)"
"Gold & Natural Pearl Victorian Butterfly Brooch","A beautiful Victorian butterfly brooch studded with graded natural split pearls with little ruby cabochon eyes. Made circa 1890. It is in excellent condition. All the pearls are original and well matched. Sometimes over time pearls become discoloured due to damp or scent. This piece has not suffered in any way. It is 18ct gold.",806C,,0,1425,http://www.antiquejewellerycompany.com/shop/gold-natural-pearl-victorian-butterfly-brooch/,Brooches,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Diamond Wings Brooch in Original Case","<p>A diamond wings brooch in its original case, in excellent condition. It was retailed by Mallet of Bath. It most likely would have been a love token given in the late 19th century on a visit to the Cotswolds town.</p>
<p>The brooch is studded with a mixture of rose cut (approx 80 points) and old mine cut diamonds (approx 80 points) and set with a natural pearl in the central cluster.</p>",816C,,0,1650,http://www.antiquejewellerycompany.com/shop/diamond-wings-brooch-in-original-case/,Brooches,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901), England"
"Diamond & Pearl Double Heart Edwardian Brooch","A wonderfully sentimental 15ct gold brooch, surrounded by natural pearls, with a double heart studded with small diamonds. It would have been given as a love token in the Edwardian period, circa 1915. The enamel is a beautiful green and it is in pristine condition, in its original box. ",805C,simple,0,1875,http://www.antiquejewellerycompany.com/shop/diamond-pearl-double-heart-edwardian-brooch/,Brooches,"Edwardian (1901-1914)",available,,
"Coral Regency Drop Earrings","A good pair of 15ct gold and carved coral earrings in the pineapple design popular in the Regency period. The coral drops are framed by an engraved gold surround in a most attractive design. They were made circa 1810.",142C,,0,975,http://www.antiquejewellerycompany.com/shop/coral-regency-drop-earrings/,Earrings,"Georgian (1714-1830)",sold,,"Georgian (1714 - 1830)"
"Victorian Round Pique Earrings","<p>A pair of Tortoisehell pique earrings, made around 1880. The tortoiseshell was heated and gold and silver designs were pressed into it. This method is no longer used, it is possible to find crude reproductions but the originals are far better in terms of craftsmanship.</p>
",610C,simple,0,675,http://www.antiquejewellerycompany.com/shop/victorian-round-pique-earrings/,Earrings,"Victorian (1839-1901)",sold,,
"Aquamarine 18ct Gold Double Drop Earrings","A pretty pair of aquamarine earrings which are unusual in that they are a double drop. The stones are of a good colour and well matched. They look very pretty on the ear. The gold is 18ct and they were made in the 1950-60 period.",651B,simple,0,975,http://www.antiquejewellerycompany.com/shop/aquamarine-18ct-gold-double-drop-earrings/,Earrings,"Mid-Century (1950s)",sold,,
"Rock Crystal & Diamond Earstuds","Pair of 18ct yellow gold, rock crystal and diamond earstuds, set to the centre with cabochon cut rock crystals in a diamond set surround made around 1915.",609C,,0,1500,http://www.antiquejewellerycompany.com/shop/rock-crystal-diamond-earstuds/,Earrings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Amethyst & Natural Pearl 15ct Gold Drop Earrings","A pair of Edwardian Amethyst, pearl and yellow gold long drop earrings set with natural seed pearls and terminating in a pear shaped amethyst drop.",717C,simple,0,675,http://www.antiquejewellerycompany.com/shop/amethyst-natural-pearl-15ct-gold-drop-earrings/,Earrings,"Edwardian (1901-1914)",sold,,
"Long Drop Tortoiseshell Earrings","These earrings are so fine. The tortoiseshell has been moulded to form a sinuous long drop within a drop which looks fabulous when worn. Somehow they look so contemporary, and yet they were made circa 1890!",707C,simple,0,675,http://www.antiquejewellerycompany.com/shop/long-drop-tortoiseshell-earrings/,Earrings,"Victorian (1839-1901)",available,,
"Victorian 15ct Gold Drop Earrings","These earrings are in excellent condition. They are finely executed with gold wire Etruscan work on the drops. They were made in the mid Victorian period, circa 1860. They are a good mid length and look beautiful on the ear.",679C,,0,975,http://www.antiquejewellerycompany.com/shop/victorian-15ct-gold-drop-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Long Rose Diamond & Natural Pearl Drop Earrings","Ideal for a bride, these earrings are delicate drops set with rose diamonds and natural pearls. They are a mixture of silver and 15ct gold, and were made circa 1915.",678C,simple,0,975,http://www.antiquejewellerycompany.com/shop/long-rose-diamond-natural-pearl-drop-earrings/,Earrings,"Edwardian (1901-1914)",sold,,
"Diamond Edwardian Solitaire Ring","This ring is really neat. It is an 18ct gold shank with a platinum top. The diamond is lively and a good white colour. It was made in the 1920s.",604C,simple,0,975,http://www.antiquejewellerycompany.com/shop/diamond-edwardian-solitaire-ring/,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,"UK M, US 6, French 52 ¾, Japanese 12",
"Georgian Multi Rose Diamond Ring","This is a lovely Georgian cluster ring, in original condition. It was made circa 1780-1800. The rose diamonds are all original, and are charming in that they are cut in such odd ways, and fit like a jig-saw in the design. The top is silver and the shank is gold.",695C,,0,2250,http://www.antiquejewellerycompany.com/shop/georgian-multi-rose-diamond-ring/,"Rings>Engagement Rings","Georgian (1714-1830)",sold,,
"Oval Moonstone 18ct Gold Retro Ring","A well designed and wearable ring. It was made in the 1940s. The moonstone is a good colour and contrasts with the 18ct gold reeded shank.",697C,,0,975,http://www.antiquejewellerycompany.com/shop/oval-moonstone-18ct-gold-retro-ring/,"Rings>Dress Rings","Retro (1940s)",sold,"UK M, US 6, French 52 ¾, Japanese 12","Retro (1940s)"
"Sapphire & Diamond Edwardian Cluster Ring","Cluster rings are always popular. This is a good example of an Edwardian ring, made circa 1910-1920. The sapphire is a good blue, probably a Burma sapphire. In antique jewellery"" blue"" sapphires were used, not the black Australian sapphires which became a substitute in the 1960s because they were cheap. The shank is platinum.",680C,,0,1875,http://www.antiquejewellerycompany.com/shop/sapphire-diamond-edwardian-cluster-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
