Post ID	Product SKU	Product Title	Product Status	Product Status 2	Product URL	Product Description	Product Price	Product Regular Price	Product Sale Price	Product Stock Status	Product Image Gallery	Product Type	Product Materials	Product Period	Type	Gender	Collection
42473	13/J	18ct White Gold &amp; Platinum, Diamond Cluster Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/18ct-white-gold-platinum-diamond-cluster-ring	A pretty diamond cluster ring. It has an 18ct white gold shank and a platinum top. The total weight of the diamonds is half a carat. It would make an ideal engagement ring.	1425	1425	N/A 	instock	42474,44603,42966,42969,42970,42965,42968,42967	simple	platinum/precious-stones/diamond/metals/gold	retro	antique-engagement-rings	female	N/A
9707	540A	Diamond Spray Brooch	publish	sold	https://www.antiquejewellerycompany.com/shop/diamond-spray-brooch	A pretty spray brooch, circa 1950, set with good bright, white diamonds.	1875	1875	N/A	N/A	9708,9709,9710	N/A	N/A	mid-century	antique-brooches	female	N/A
42477	15/J	Edwardian Diamond Cluster Ring	publish	available	https://www.antiquejewellerycompany.com/shop/edwardian-diamond-cluster-ring-10	An unusual cluster ring with four diamonds in a diamond design in the centre and ten diamonds around them. It is 18ct gold with a platinum top and was made circa 1910.	1875	1875	N/A 	instock	42478,44602,42972,42975,42976,42971,42974,42973	simple	platinum/precious-stones/diamond/metals/gold	edwardian	antique-engagement-rings	female	N/A
9711	658X	Carved Reverse Rock Crystal Brooch	publish	sold	https://www.antiquejewellerycompany.com/shop/carved-reverse-rock-crystal-brooch	Reverse intaglio crystals are very collectable, and difficult to find in good condition. This one is a good size, and a popular subject. It was such an art to carve the crystal in reverse, and then to colour it. Artists such as Pradier used to test their ability by carving a branch of a tree as near to the top surface of the crystal as possible.	1125	1125	N/A	N/A	9712,9713,9714	N/A	rock-crystal	victorian	antique-brooches	female	N/A
42481	17/J	Victorian 18ct Gold Five Stone Diamond Carved Half Hoop Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/victorian-18ct-gold-five-stone-diamond-carved-half-hoop-ring-4	A fantastic example of Victorian five stone diamond ring, with lovely intricate scrollwork along the sides and four tiny diamonds surrounding the central stone. The ring sits nicely on the finger without too much protrusion. It would make a cracking engagement ring.	1875	1875	N/A 	instock	42482,44601,42979,42982,42983,42977,42978,42981,42980	simple	precious-stones/diamond/metals/gold	victorian	antique-engagement-rings	female	N/A
9715	23A	Arrow Diamond & Moonstone Brooch	publish	sold	https://www.antiquejewellerycompany.com/shop/arrow-diamond-moonstone-brooch	A sweetheart brooch from the Edwardian period. A gift of love delivered by an arrow straight to your heart.	1125	1125	N/A	N/A	9716,9717	N/A	precious-stones/diamond/moonstone	edwardian	antique-brooches	female	N/A
42485	19/J	Art Deco Platinum &amp; Diamond Three Stone Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/art-deco-platinum-diamond-three-stone-ring	This ring is a strong look with three matched diamonds in a line. They are good bright white stones. It was made circa 1930.	2250	2250	N/A 	instock	42486,44533,42993,42997,42995,42991,42992,42994	simple	platinum/precious-stones/diamond/metals	art-deco	antique-engagement-rings	female	N/A
9718	352B	18ct Gold Link Bracelet	publish	sold	https://www.antiquejewellerycompany.com/shop/18ct-gold-link-bracelet	N/A	1500	1500	N/A	N/A	9719,9720,9721	N/A	metals/gold	retro	antique-bracelets-bangles	female	N/A
42487	20/J	Edwardian 18ct Gold &amp; Platinum, Two Stone Diamond Twist Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/edwardian-18ct-gold-platinum-two-stone-diamond-twist-ring-2	A pretty 18ct gold and platinum diamond crossover ring set with two well matched diamonds in the centre and diamond shoulders. It is in the Art Nouveau style which was so popular in the early 1900s.	1275	1275	N/A 	instock	42488,44502,43000,43004,43003,42999,42998,43002,43001	simple	platinum/precious-stones/diamond/metals/gold	edwardian	antique-engagement-rings	female	N/A
42489	21/J	18ct White Gold Diamond Six Petal Cluster Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/18ct-white-gold-diamond-six-petal-cluster-ring	A beautifully made diamond cluster ring with a floral design. Six petalled flowers are considered a symbol of love, with the number six associated with femininity and considered a perfect and Divine number. There are twelve small diamonds surrounding a larger central diamond and two diamonds on each shoulder. A well balanced and pretty ring which would be ideal as an engagement ring.	1875	1875	N/A 	instock	42490,44599,43007,43010,43011,43005,43006,43009,43008	simple	precious-stones/diamond/metals/gold	modern	antique-engagement-rings	female	N/A
9722	341B	Classical Regency Shell Cameo Necklace	publish	sold	https://www.antiquejewellerycompany.com/shop/classical-regency-shell-cameo-necklace	This necklace would probably have been purchased by someone on the Grand Tour, circa 1820, when it was very popular to journey around Europe and visit the key areas of Classical antiquity. These delicate and highy-detailed cameos would most probably have been carved in Naples.	2250	2250	N/A 	instock	9723,9724,9725	N/A	N/A	georgian	antique-necklaces	female	N/A
42491	22/J	Art Deco 18ct Gold &amp; Platinum Catherine Wheel Design Diamond Set Ring	publish	available	https://www.antiquejewellerycompany.com/shop/art-deco-18ct-gold-platinum-catherine-wheel-design-diamond-set-ring	An unusual and well made Art Deco ring in a catherine wheel design and set with a central diamond with smaller diamonds in the wheel. It has a platinum top and an 18ct gold shank. It was made circa 1920.	1575	1575	N/A 	instock	42492,44525,42879,42881,42882,42877,42878,42880	simple	platinum/precious-stones/diamond/metals/gold	art-deco	antique-engagement-rings	female	N/A
42493	23/J	Edwardian 18ct Gold &amp; Platinum Two Line Diamond Ring	publish	available	https://www.antiquejewellerycompany.com/shop/edwardian-18ct-gold-platinum-two-line-diamond-ring	A lovely Edwardian ring composed of two curved lines set with graded white diamonds. The top is platinum and the shank is 18ct gold. It was made circa 1910-1920.	1275	1275	N/A 	instock	42494,44526,42911,42914,42913,42909,42910,42912	simple	precious-stones/diamond	edwardian	antique-engagement-rings	N/A	N/A
9726	318B	Flat Cut Almandine Garnet Pendant	publish	sold	https://www.antiquejewellerycompany.com/shop/flat-cut-almandine-garnet-pendant	In the Georgian period, Almandine garnets were very popular. They were thinly cut and foil-backed to create a beautiful, purplish-red tint, which looked fabulous when worn in the evening in candle-lit conditions. This pendant may well have attached on to a similar garnet neck chain, but can be worn today on a thin gold chain.	975	975	N/A	N/A	9727,9728,9729	N/A	garnet	georgian	antique-lockets-pendants	female	N/A
42495	24/J	Art Deco 18ct White Gold Two Row Diamond Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/art-deco-18ct-white-gold-two-row-diamond-ring	An Art Deco ring made circa 1920-1930 set with ten matched white diamonds. It would make a good engagement or dress ring.	1425	1425	N/A 	instock	42496,44509,43014,43017,43018,43012,43013,43016,43015	simple	precious-stones/diamond	art-deco	antique-engagement-rings	female	N/A
42497	30/J	Art Deco Platinum &amp; Diamond Two Row Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/art-deco-platinum-diamond-two-row-ring	A pretty platinum and eight stone diamond ring that was made circa 1920 in France. 	1275	1275	N/A 	instock	42498,44512,43029,43032,43033,43027,43028,43031,43030	simple	precious-stones/diamond	art-deco	antique-engagement-rings	female	N/A
9730	226B	Jade 18ct White Gold Pendant	publish	sold	https://www.antiquejewellerycompany.com/shop/jade-18ct-white-gold-pendant	A good quality, original Art Deco jade, platinum and ruby set pendant, on its original chain.	2250	2250	N/A	N/A	9731,9732	N/A	jade/metals/gold	art-deco	antique-lockets-pendants	female	N/A
42499	29/J	French Platinum &amp; Diamond Cluster Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/french-platinum-diamond-cluster-ring	A diamond cluster ring with a piecrust edge which is a little different! Perhaps because it was made in France. The diamonds are good bright well matched white stones. The shank is platinum which is a hard durable metal. It was made circa 1910.	975	975	N/A 	instock	42500,44551,42798,42800,42801,42796,42797,42799	simple	precious-stones/diamond	edwardian	antique-engagement-rings	female	N/A
9733	664A	Belle Epoque Turquoise Pearl Pendant	publish	sold	https://www.antiquejewellerycompany.com/shop/belle-epoque-turquoise-pearl-pendant	The combination of turquoise and pearls was typical of the Art Nouveau era. This is a bold, yet delicate pendant, which is very pretty when worn.	975	975	N/A 	instock	9734,9735	N/A	pearl/turquoise	art-nouveau	antique-lockets-pendants	female	N/A
42503	27/J	Edwardian 18ct Gold, Platinum &amp; Diamond Cluster Ring	publish	available	https://www.antiquejewellerycompany.com/shop/edwardian-18ct-gold-platinum-diamond-cluster-ring-8	"A pretty Edwardian cluster ring set with graded diamonds in a platinum setting with a scalloped edge. The work is called ""millegrain"" (from the French word ""mille"" for a thousand and from ""grain"" as the same meaning in English), and it refers to what appears to be tiny beads upon a metal precipice or edge. Fine platinum settings and in particular diamond rings, engagement rings and gemstone set rings, often employ this device. The shank is 18ct gold. It was made circa 1900-1910."	975	975	N/A 	instock	42504,44541,42810,42814,42815,42808,42809,42812,42813,42811	simple	platinum/precious-stones/diamond/metals/gold	edwardian	antique-engagement-rings	female	N/A
9736	407B	Regency Aquamarine Natural Split Pearl Pendant	publish	sold	https://www.antiquejewellerycompany.com/shop/regency-aquamarine-natural-split-pearl-pendant	The combination of aquamarine and pearls her makes the piece light and pretty. The pendant most likely used to be a Regency brooch and has been converted to a pendant in the Edwardian period, and teamed up with a graduated chain of natural pearls.	1875	1875	N/A	N/A	9737,9738,9739	N/A	aquamarine/pearl	georgian	antique-lockets-pendants	female	N/A
42505	26/J	18ct White Gold &amp; Diamond Half Eternity Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/18ct-white-gold-diamond-half-eternity-ring-2	An useful 18ct white gold and diamond set half eternity ring which can easily be sized up or down. It can be worn on its own or stacked with other rings.	675	675	N/A 	instock	42506,44549,42818,42820,42821,42816,42817,42819	simple	precious-stones/diamond/metals	modern	antique-eternity-swivel-rings	female	N/A
42507	25/J	18ct Gold Three Stone Diamond Crossover Ring	publish	available	https://www.antiquejewellerycompany.com/shop/18ct-gold-three-stone-diamond-crossover-ring	A good quality three stone diamond crossover ring. The diamonds are well matched bright white stones and it looks flattering on the finger. \xa0It would be a pretty enagagement ring.	1275	1275	N/A 	instock	42508,44598,43021,43025,43026,43019,43020,43023,43024,43022	simple	platinum/precious-stones/diamond/metals/gold	modern	antique-engagement-rings	female	N/A
9740	885A	Opal Diamond Belle Epoque Bangle	publish	sold	https://www.antiquejewellerycompany.com/shop/opal-diamond-belle-epoque-bangle	N/A	3750	3750	N/A 	instock	9741,9742,9743	simple	opal/diamond/precious-stones	edwardian	antique-bracelets-bangles	female	wonder-room
42509	31/J	18ct Gold &amp; Diamond Solitaire Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/18ct-gold-diamond-solitaire-ring-4	A simple but smart diamond solitaire ring. The shank is 18ct gold and the diamond is half a carat. It would make a lovely engagement ring.	1275	1275	N/A 	instock	42510,44536,42885,42889,42888,42883,42884,42887,42886	simple	precious-stones/diamond/metals/gold	modern	antique-engagement-rings	female	N/A
42511	32/J	Art Deco 18ct Gold, Platinum &amp; Diamond Marquise Ring	publish	available	https://www.antiquejewellerycompany.com/shop/art-deco-18ct-gold-platinum-diamond-marquise-ring	A very stylish openwork Art Deco finely worked marquise shaped ring set with diamonds. The top is platinum and the shank is 18ct gold. The centre diamond is a good bright white stone.	975	975	N/A 	instock	42512,44542,42824,42825,42822,42823	simple	platinum/precious-stones/diamond/metals/gold	art-deco	antique-engagement-rings	female	N/A
9744	419B	18ct Gold & Platinum Cufflinks	publish	sold	https://www.antiquejewellerycompany.com/shop/18ct-gold-platinum-cufflinks	A smart pair of engine-turned gold and platinum cufflinks. In great condition.	675	675	N/A 	instock	9745,9746,9747	simple	platinum/metals/gold	art-deco	antique-cufflinks	male	N/A
42513	33/J	Art Nouveau 18ct Gold &amp; Diamond Twist Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/art-nouveau-18ct-gold-diamond-twist-ring	A very attractive Art Nouveau ring. The shoulders are set with rose diamonds and sweep round to enclose a good white diamond. It is 18ct gold with a platinum top.	1425	1425	N/A 	instock	42514,44548,42827,42831,42830,42826,42829,42828	simple	platinum/precious-stones/diamond/metals/gold	art-nouveau	antique-engagement-rings	female	N/A
9748	432B	15ct Gold Carnelian Signet Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/15ct-gold-carnelian-signet-ring	A well-carved shield-shaped Victorian signet ring, surmounted with a cartouche in Cornelian, which can be engraved through to the darker colour beneath, with your own crest or monogram.	675	675	N/A 	instock	9749,9750,9751	N/A	carnelian/metals/gold	victorian	antique-seals-signet-rings	male	N/A
42518	35/J	18ct &amp; 9ct Gold, Diamond Cluster Ring	publish	available	https://www.antiquejewellerycompany.com/shop/18ct-9ct-gold-diamond-cluster-ring	A diamond cluster ring which sits low on the finger and would be very suitable as an engagement ring. It is 9ct white and 18ct yellow gold.	1275	1275	N/A 	instock	42519,44488,43043,43046,43047,43041,43042,43045,43044	simple	platinum/precious-stones/diamond/metals/gold	retro	antique-engagement-rings	female	N/A
9752	135B	Art Deco Diamond & Enamel Ring	publish	sold	https://www.antiquejewellerycompany.com/shop/art-deco-diamond-enamel-ring	A good, stylish Art Deco plaque ring, with a black enamel edge. The setting has been given a striking, lace effect. These rings were sometimes edged with onyx.	2500	2500	N/A 	instock	9753,9754,9755	N/A	precious-stones/diamond/onyx/enamel	art-deco	antique-dress-rings	female	N/A
