Date,Permalink,id,Title,"Regular Price",SKU,Content,"Product Type",parent_id,Types,Periods,ajc_p_status,ajc_p_resizeable,ajc_p_ringsize
20130217,http://www.antiquejewellerycompany.com/shop/sapphire-rose-diamond-five-stone-ring/,2746,"Sapphire & Rose Diamond Five Stone Ring",1275,784D,"A five stone sapphire ring made around 1900. The sapphires are well matched and interspersed with small rose diamonds.",simple,0,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,,"UK L, US 5 ¾, French 51, Japanese 10 ½"
20130217,http://www.antiquejewellerycompany.com/shop/sapphire-ruby-diamond-victorian-double-heart-ring/,2753,"Sapphire, Ruby & Diamond Victorian Double Heart Ring",2500,724D,"This is a sweet ring. The two interlocking hearts was a popular Victorian motif and represents a couple's union. The sapphire and ruby are both good stones and are surrounded by pretty rose diamonds.",simple,0,"Rings>Engagement Rings","Victorian (1839-1901)",sold,,"UK O, US 7, French 55 ¼, Japanese 14"
20130217,http://www.antiquejewellerycompany.com/shop/diamond-solitaire-ring-with-diamond-baguette-shoulders/,2767,"Diamond Solitaire Ring with Diamond Baguette Shoulders",2000,801D,"A very pretty ring which would make a perfect engagement ring. The central diamond is a very good white colour and it is in good condition overall. It was made circa 1920-1930. The shank is 14ct white gold.",,0,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,"Art Deco (1920 - 1935)","UK Q, US 8, French 57 ¾, Japanese 16"
20130217,http://www.antiquejewellerycompany.com/shop/victorian-18ct-gold-diamond-snake-ring/,2772,"Victorian 18ct Gold & Diamond Snake Ring",1275,804D,"18ct gold Victorian snake ring set with symmetrical diamonds made around 1890. Serpents were a very popular symbol of eternal love.",simple,0,Rings,"Victorian (1839-1901)",available,,"UK T, US 9 ¾, French 61, Japanese 19 ½"
20130217,http://www.antiquejewellerycompany.com/shop/garnet-cabochon-9ct-gold-ring/,2778,"Garnet Cabochon 9ct Gold Ring",525,835D,"A wearable and smart 9ct gold ring which is set with a large garnet which has been cut ""en cabochon"" which basically means that the stone's surface has been polished in a curve. This helps to display the true colour of the stone.",simple,0,"Rings>Dress Rings","Mid-Century (1950s)",sold,1,"UK Q, US 8, French 57 ¾, Japanese 16"
20130217,http://www.antiquejewellerycompany.com/shop/art-deco-ruby-ring/,2785,"Art Deco Ruby Ring",2500,785D,"A lovely Art Deco ring set with a central cushion cut ruby which is surrounded by calibre rubies. It is 18ct white gold and platinum, and was made circa 1920.",simple,0,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,,
20130215,http://www.antiquejewellerycompany.com/shop/enamel-gold-oval-victorian-locket/,2791,"Enamel & Gold Oval Victorian Locket",675,803D,"A charming gold locket which has been delicately enamelled with flowers. It was made circa 1880 and is in very good condition.",simple,0,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,
20130215,http://www.antiquejewellerycompany.com/shop/gold-heart-locket-on-chain/,2797,"Gold Heart Locket on Chain",225,781D,"A small heart locket on it's original 9ct gold chain which opens to reveal two compartments for photographs.",,0,"Lockets &amp; Pendants","Art Deco (1920-1935)",sold,"Art Deco (1920 - 1935)",
20130215,http://www.antiquejewellerycompany.com/shop/austrian-silver-art-nouveau-necklace/,2801,"Austrian Silver Art Nouveau Necklace",675,817D,"A very stylish silver necklace which is composed of intersecting leaves which are reminiscent of Wiener Werkstatte designs by Otto Czeska. It was made circa 1910-20. There is a matching bracelet <a href=""http://antiquejewellerycompany.com/jewellery/austrian-silver-art-nouveau-bracelet/"">here</a>.",simple,0,Necklaces,"Art Nouveau (1890-1915)",sold,,
20130215,http://www.antiquejewellerycompany.com/shop/gold-natural-pearl-short-chain/,2805,"Gold & Natural Pearl Short Chain",375,839D,"These chains are always sought after as they are ideal to put with matching pearl pendants or lockets. This one was made circa 1910 and is delicate and pretty.",simple,0,Chains,"Edwardian (1901-1914)",sold,,
20130215,http://www.antiquejewellerycompany.com/shop/scottish-victorian-silver-agate-brooch/,2808,"Scottish Victorian Silver & Agate Brooch",675,837D,"A good example of a Scottish brooch which was made circa 1860. It is set with different colour agates and in very good condition. I often marvel at how carefully cut the stones are to fit the sections. It must have taken hours of painstaking work. The silver has been engraved around the stones. Scottish jewellery is a great thing to collect as it is unique, especially the earlier examples such as this one.",simple,0,Brooches,"Victorian (1839-1901)",sold,,
20130215,http://www.antiquejewellerycompany.com/shop/regency-gold-citrine-revolving-seal/,2812,"Regency Gold & Citrine Revolving Seal",1500,807D,"A wonderful example of an 18ct gold Regency seal which is beautifully designed and executed. It was probably a special commission as I have never seen one like this before. I believe it to be celebrating a marriage, as there are two intertwined snakes representing 'eternal love' wrapped around the oval citrine which has engraved initials. It was made circa 1820.",simple,0,"Seals &amp; Signet Rings","Georgian (1714-1830)",sold,,
20130215,http://www.antiquejewellerycompany.com/shop/regency-horse-snake-carved-intaglio-citrine-seal/,2819,"Regency Horse & Snake Carved Intaglio Citrine Seal",975,675D,"This is a wonderful example of a late Georgian seal which has been set with a citrine which has been carved with a rearing horse and a snake, which can be loosely attributed to the"" Frightened Horse"" painting by Stubbs It is gold and impressive.",,0,"Seals &amp; Signet Rings","Georgian (1714-1830)",available,"Georgian (1714 - 1830)",
20130215,http://www.antiquejewellerycompany.com/shop/regency-18ct-gold-seal-with-carnelian-intaglio-base/,2826,"Regency 18ct Gold Seal with Carnelian Intaglio Base",675,257D,"A lovely example of a gold seal which has been set with a cornelian. The stone has been very well engraved with a coat of arms. It is 18ct gold and was made circa 1820-30.",simple,0,"Seals &amp; Signet Rings","Georgian (1714-1830)",sold,,
20130215,http://www.antiquejewellerycompany.com/shop/regency-gold-seal-with-the-motto-to-immortality/,2832,"Regency Gold Seal with The Motto 'To Immortality'",450,259D,,simple,0,"Seals &amp; Signet Rings","Georgian (1714-1830)",sold,,
20130111,http://www.antiquejewellerycompany.com/shop/two-row-silver-paste-collar/,2838,"Two Row Silver & Paste Collar",675,753D,"This collar looks great on the neck. It was made circa 1900-1910 in England. It is silver and set with paste. It is a copy of a diamond collar. A lot of copies were made in the Edwardian period and are collected today as they were well made and look the part!",,0,Necklaces,"Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20130111,http://www.antiquejewellerycompany.com/shop/victorian-citrine-drops-gold-necklace/,2842,"Victorian Citrine Drops Gold Necklace",1500,747D,"This is a pretty necklace. It came from Scotland so I assume it to be of Scottish origin. It was made circa 1880 and has lovely graded round citrines. It is 15ct gold and has the original box clasp.",,0,Necklaces,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20130111,http://www.antiquejewellerycompany.com/shop/solid-silver-curb-bracelet/,2847,"Solid Silver Curb Bracelet",375,763D,"This appealed to me as it is heavy, good quality and looks great on the wrist. It has big flat sided links which were all the rage in the 1970s and are enjoying a come back now.",simple,0,"Bracelets &amp; Bangles","Modern (1960s onwards)",sold,,
20130111,http://www.antiquejewellerycompany.com/shop/theodore-fahrner-silver-marcasite-bracelet/,2852,"Theodor Fahrner Silver Marcasite Bracelet",675,757D,"A stylish silver gilt bracelet by Theodor Fahrner which was made in the Art Deco period. Fahrner was renowned for his innovative designs and he is widely collected today. This good example of his work is lightly gilded on silver and set with marcasite which are iron pyrites.",,0,"Bracelets &amp; Bangles","Art Deco (1920-1935)",available,"Art Deco (1920 - 1935)",
20130111,http://www.antiquejewellerycompany.com/shop/swedish-silver-almond-shaped-sections-bracelet/,2858,"Swedish Silver Almond Shaped Sections Bracelet",375,759D,"A stylish Swedish silver bracelet which has almond shaped sections which have been engraved with a zig- zag design.",simple,0,"Bracelets &amp; Bangles","Mid-Century (1950s)",sold,,
20130111,http://www.antiquejewellerycompany.com/shop/diamond-single-stone-earrings/,2863,"Diamond Single Stone Earrings",750,441D,"A pretty pair of single stone diamond earrings. The diamonds are 25 points each and they are set in 18ct gold. They were made circa 1910-1920. The wires are very secure as they have hinged catches.",simple,0,Earrings,"Edwardian (1901-1914)",sold,,
20130111,http://www.antiquejewellerycompany.com/shop/ceylon-sapphire-diamond-cluster-earrings/,2867,"Ceylon Sapphire & Diamond Cluster Earrings",1400,519D,"A pretty pair of sapphire and diamond cluster earrings. The sapphires originate from Ceylon and are a lovely cornflower blue colour. They are surrounded by small bright evenly matched diamonds.",simple,0,Earrings,"Modern (1960s onwards)",sold,,
20130111,http://www.antiquejewellerycompany.com/shop/jade-drop-earrings/,2874,"Jade Drop Earrings",675,573D,"A good pair of jade earrings. The two oval jade pieces are evenly matched and are mounted in 18ct gold.",,0,Earrings,"Mid-Century (1950s)",sold,"Mid-century (1950s)",
20130111,http://www.antiquejewellerycompany.com/shop/ruby-pearl-diamond-cluster-earrings/,2878,"Ruby Pearl & Diamond Cluster Earrings",1500,754D,"A pair of Mid-century ruby and natural bouton pearl cluster earrings set in 18ct white gold. The rubies surrounding the central pearls are well matched and the diamonds between them create a beautiful, subtle contrast.",simple,0,Earrings,"Mid-Century (1950s)",sold,,
20130111,http://www.antiquejewellerycompany.com/shop/paste-faux-pearl-drop-earrings/,2885,"Paste & Faux Pearl Drop Earrings",250,751D,"A really pretty pair of paste earrings, ideal for a wedding. The pearls look real but are glass. They were made circa 1910 in the Edwardian period to copy the real thing!",simple,0,Earrings,"Edwardian (1901-1914)",sold,,
20130110,http://www.antiquejewellerycompany.com/shop/silver-paste-victorian-chandelier-earrings/,2888,"Silver & Paste Victorian Chandelier Earrings",675,750D,"A showy pair of silver drop earrings which have been set with paste. They were made circa 1900. The elements move. They currently have screw fittings but these can easily be changed to wires or posts and scrolls if wished, which would be included in the price.",simple,0,Earrings,"Victorian (1839-1901)",sold,,
20130110,http://www.antiquejewellerycompany.com/shop/vauxhall-glass-flower-drop-earrings/,2893,"Vauxhall Glass Flower Drop Earrings",675,758D,"A good striking pair of Victorian Vauxhall glass earrings. These are original as some examples are made up from buttons. They were made circa 1840.",simple,0,Earrings,"Victorian (1839-1901)",sold,,
20130108,http://www.antiquejewellerycompany.com/shop/art-nouveau-natural-pearl-18ct-gold-twist-ring/,2898,"Art Nouveau Natural Pearl 18ct Gold Twist Ring",675,743D,"A well designed Art Nouveau ring which is 18ct gold and set with a good natural pearl. It was made circa 1910.",simple,0,Rings,"Art Nouveau (1890-1915)",sold,,"UK M, US 6, French 52 ¾, Japanese 12"
20130108,http://www.antiquejewellerycompany.com/shop/art-nouveau-diamond-twist-ring/,2905,"Art Nouveau Diamond Twist Ring",975,774E,"This is a really lively pretty ring. It is a lovely playful design, so typical of the Art Nouveau era. It was made circa 1910. The diamonds are well matched and good quality and are mounted in platinum with an 18ct gold shank.",simple,0,"Rings>Engagement Rings","Art Nouveau (1890-1915)",sold,,"UK L, US 5 ¾, French 51, Japanese 10 ½"
20130108,http://www.antiquejewellerycompany.com/shop/silver-butterfly-wing-sulphide-lady-ring/,2911,"Silver Butterfly Wing & Sulphide Lady Ring",225,752D,"An unusual silver Art Deco ring with butterfly wings inset in to the mount, and a lady in sulphide. Sulphide is moulded glass with a 35% lead content.",simple,0,"Rings>Dress Rings","Art Deco (1920-1935)",sold,,"UK Q, US 8, French 57 ¾, Japanese 16"
20130108,http://www.antiquejewellerycompany.com/shop/14ct-gold-lapis-diamond-tablet-ring/,2918,"14ct Gold Lapis & Diamond Tablet Ring",1500,761D,"A very impressive 14ct gold and natural lapis ring set either side with small diamonds. It was made in the 1960s and is Austrian or German in origin. The lapis could be engraved with a crest or a monogram.",simple,0,"Rings>Dress Rings|Seals &amp; Signet Rings","Mid-Century (1950s)",available,1,"UK R, US 8 ⅝, French 59, Japanese 17"
20130108,http://www.antiquejewellerycompany.com/shop/diamond-open-cluster-art-deco-ring/,2931,"Diamond Open Cluster Art Deco Ring",1875,766D,"An Art Deco diamond cluster ring set to the centre with a diamond which is surrounded by smaller diamonds. It was made around 1925 and would make an ideal engagement ring.",simple,0,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,,
20130108,http://www.antiquejewellerycompany.com/shop/georgian-doves-of-pliny-friendship-ring/,2938,"Georgian Doves of Pliny Friendship Ring",1500,517D,"A good example of a Georgian ring. Originally given as a symbol of love. The two doves are perched on a detailed vase worked with hair and tiny gold elements. The surround is composed of natural split pearls which are all original. It was made circa 1810.",simple,0,"Rings>Dress Rings","Georgian (1714-1830)",available,,"UK L, US 5 ¾, French 51, Japanese 10 ½"
20130108,http://www.antiquejewellerycompany.com/shop/diamond-edwardian-five-stone-ring/,2943,"Diamond Edwardian Five Stone Ring",1275,755D,"An unusual version of a five stone ring which has a navette shaped diamond as the central stone. The diamonds are really lively and set in platinum with an 18ct gold mount. It was made circa 1910.",,0,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20130107,http://www.antiquejewellerycompany.com/shop/silver-knot-cufflinks-set-with-sapphires/,2948,"Silver Knot Cufflinks Set with Sapphires",225,457D,"A useful pair of silver knot cufflinks which have been set with one sapphire in each one.",,0,"Men's Jewellery>Cufflinks","Retro (1940s)",available,"Retro (1940s)",
20130107,http://www.antiquejewellerycompany.com/shop/9ct-buttons-in-original-case/,2953,"9ct Buttons in Original Case",675,738D,"A useful set of buttons which are mother of pearl plaques with a 9ct gold centre to look like a sewn on button. They are good quality and were retailed by Hall and Co of Manchester and Hatton Garden circa 1920.",,0,"Men's Jewellery>Cufflinks|Men's Jewellery>Dress Sets","Art Deco (1920-1935)",sold,"Art Deco (1920 - 1935)",
